OrderID,OrderDateKey,OrderDate,CustomerID,Currency,OrderStatus,PaymentMethod,ShipMode,ShipAddress
10502,20241205,2024-12-05 00:00:00,100,USD,Paid,PayPal,Standard,"City-4-4, Region-4, France"
10503,20251215,2025-12-15 00:00:00,36,EUR,Paid,Wire,Standard,"City-4-5, Region-4, Poland"
10504,20240915,2024-09-15 00:00:00,249,EUR,Shipped,Card,Standard,"City-3-5, Region-3, Germany"
10505,20250424,2025-04-24 00:00:00,24,USD,Paid,Wire,Standard,"City-5-1, Region-5, United Kingdom"
10506,20250215,2025-02-15 14:35:00,51,USD,Submitted,Card,Standard,"City-5-1, Region-5, Germany"
10507,20251020,2025-10-20 00:00:00,42,GBP,Shipped,Card,Standard,"City-5-5, Region-5, United Kingdom"
10508,20251031,2025-10-31 00:00:00,140,£,Paid,PayPal,Standard,"City-1-3, Region-1, Netherlands"
10509,20251219,2025-12-19 00:00:00,24,EUR,CANCELLED ,PayPal,Standard,"City-5-1, Region-5, United Kingdom"
10510,20241220,2024-12-20 00:00:00,173,GBP,Shipped,Card,Standard,"City-4-2, Region-4, Spain"
10511,20240718,2024-07-18 00:00:00,150,GBP,Paid,Wire,Standard,"City-5-4, Region-5, Germany"
10512,20241102,2024-11-02 00:00:00,180,GBP,Paid,PayPal,Same-Day,"City-1-1, Region-1, Italy"
10513,20251220,2025-12-20 00:00:00,113,EUR,Paid,Card,Standard,"City-1-3, Region-1, United Kingdom"
10514,20240310,2024-03-10 00:00:00,137,GBP,Shipped,Card,Standard,"City-3-3, Region-3, Germany"
10515,20240828,2024-08-28 00:00:00,64,EUR,Shipped,Card,Standard,"City-3-5, Region-3, Netherlands"
10516,20251214,2025-12-14 00:00:00,111,EUR,Paid,Invoice,Standard,"City-3-2, Region-3, Poland"
10517,20241003,2024-10-03 14:35:00,151,USD,Paid,Card,Standard,"City-5-2, Region-5, Italy"
10518,20241227,2024-12-27 00:00:00,214,EUR,Shipped,Card,Express,"City-1-1, Region-1, Spain"
10519,20250119,2025-01-19 00:00:00,153,EUR,Paid,Card,Standard,"City-5-5, Region-5, France"
10520,20240406,2024-04-06 00:00:00,123,GBP,Submitted,Invoice,Standard,"City-4-5, Region-4, Poland"
10521,20250531,2025-05-31 00:00:00,112,USD,Shipped,Card,Same-Day,"City-5-2, Region-5, Poland"
10522,20250804,2025-08-04 00:00:00,167,EUR,Paid,Wire,Standard,"City-4-1, Region-4, Spain"
10523,20250703,2025-07-03 00:00:00,162,GBP,Shipped,Card,Standard,"City-3-2, Region-3, United Kingdom"
10524,20240220,2024-02-20 00:00:00,92,EUR,Submitted,Card,Standard,"City-5-2, Region-5, Poland"
10525,20241230,2024-12-30 00:00:00,6,USD,Submitted,PayPal,Standard,"City-5-3, Region-5, Germany"
10526,20240415,2024-04-15 00:00:00,82,EUR,Shipped,Card,Express,"City-1-1, Region-1, Poland"
10527,20241011,2024-10-11 00:00:00,217,EUR,Shipped,Card,Express,"City-2-3, Region-2, Netherlands"
10528,20250214,2025-02-14 14:35:00,67,EUR,Shipped,Wire,Standard,"City-4-2, Region-4, Poland"
10529,20250630,2025-06-30 00:00:00,170,€,Paid,Card,Standard,"City-2-1, Region-2, United Kingdom"
10530,20240624,2024-06-24 00:00:00,221,USD,Submitted,Card,Same-Day,"City-4-1, Region-4, Spain"
10531,20250717,2025-07-17 00:00:00,174,USD,Paid,Card,Same-Day,"City-4-5, Region-4, Italy"
10532,20241223,2024-12-23 00:00:00,84,USD,Shipped,Wire,Express,"City-4-4, Region-4, Italy"
10533,20240614,2024-06-14 00:00:00,244,USD,Paid,Card,Same-Day,"City-2-3, Region-2, Netherlands"
10534,20251221,2025-12-21 00:00:00,61,EUR,Cancelled,Card,Standard,"City-1-3, Region-1, United Kingdom"
10535,20240929,2024-09-29 00:00:00,121,USD,Shipped,Card,Same-Day,"City-5-2, Region-5, Germany"
10536,20250503,2025-05-03 00:00:00,39,EUR,Shippedd,Card,Standard,"City-5-5, Region-5, United Kingdom"
10537,20240823,2024-08-23 00:00:00,136,EUR,Submitted,Card,Standard,"City-3-1, Region-3, France"
10538,20240529,2024-05-29 00:00:00,19,EUR,Paid,PayPal,Standard,"City-4-5, Region-4, Spain"
10539,20240205,2024-05-02 14:35:00,202,EUR,Submitted,Card,Express,"City-5-5, Region-5, Italy"
10540,20240706,2024-07-06 00:00:00,129,USD,Paid,Card,Standard,"City-1-5, Region-1, Netherlands"
10541,20250929,2025-09-29 00:00:00,75,EUR,Submitted,Card,Standard,"City-2-2, Region-2, Poland"
10542,20250620,2025-06-20 00:00:00,54,€,Submitted,Card,Standard,"City-1-4, Region-1, Italy"
10543,20241203,2024-12-03 00:00:00,124,USD,Paid,PayPal,Express,"City-2-2, Region-2, France"
10544,20251001,2025-10-01 00:00:00,165,USD,Submitted,PayPal,Standard,"City-5-5, Region-5, Italy"
10545,20250925,2025-09-25 00:00:00,104,USD,Submitted,Card,Standard,"City-1-2, Region-1, United Kingdom"
10546,20240726,2024-07-26 00:00:00,208,GBP,Shipped,Card,Express,"City-1-3, Region-1, Italy"
10547,20250623,2025-06-23 00:00:00,20,EUR,Submitted,Invoice,Standard,"City-1-1, Region-1, Poland"
10548,20251130,2025-11-30 00:00:00,204,USD,Paid,Card,Standard,"City-5-4, Region-5, Spain"
10549,20250404,2025-04-04 00:00:00,157,EUR,Paid,PayPal,Standard,"City-3-5, Region-3, Spain"
10550,20251011,2025-10-11 14:35:00,104,EUR,Shipped,Card,Standard,"City-1-2, Region-1, United Kingdom"
10551,20240907,2024-09-07 00:00:00,124,€,Shipped,Card,Standard,"City-2-2, Region-2, France"
10552,20240907,2024-09-07 00:00:00,132,USD,Paid,Wire,Express,"City-4-2, Region-4, France"
10553,20251224,2025-12-24 00:00:00,214,USD,Paid,Card,Standard,"City-1-1, Region-1, Spain"
10554,20250311,2025-03-11 00:00:00,6,USD,Paid,PayPal,Standard,"City-5-3, Region-5, Germany"
10555,20240117,2024-01-17 00:00:00,82,USD,Shipped,Card,Express,"City-1-1, Region-1, Poland"
10556,20241007,2024-10-07 00:00:00,226,EUR,Submitted,Wire,Standard,"City-1-1, Region-1, Netherlands"
10557,20250928,2025-09-28 00:00:00,185,EUR,Cancelled,Card,Same-Day,"City-2-2, Region-2, Netherlands"
10558,20250313,2025-03-13 00:00:00,58,EUR,Shipped,Wire,Standard,"City-4-2, Region-4, France"
10559,20240328,2024-03-28 00:00:00,144,EUR,Shipped,Card,Standard,"City-4-1, Region-4, Poland"
10560,20241021,2024-10-21 00:00:00,30,EUR,Submitted,Card,Same-Day,"City-1-1, Region-1, United Kingdom"
10561,20240428,2024-04-28 14:35:00,182,EUR,Submitted,Wire,Standard,"City-5-4, Region-5, Netherlands"
10562,20250310,2025-03-10 00:00:00,69,EUR,Shippedd,Card,Standard,"City-3-3, Region-3, Italy"
10563,20250704,2025-07-04 00:00:00,93,EUR,Submitted,Card,Standard,"City-1-2, Region-1, Germany"
10564,20240722,2024-07-22 00:00:00,44,EUR,Shipped,Card,Same-Day,"City-2-5, Region-2, Spain"
10565,20241122,2024-11-22 00:00:00,133,USD,Shipped,Wire,Standard,"City-3-5, Region-3, France"
10566,20240709,2024-07-09 00:00:00,19,USD,Shipped,Invoice,Express,"City-4-5, Region-4, Spain"
10567,20251030,2025-10-30 00:00:00,100,USD,Returned,Card,Standard,"City-4-4, Region-4, France"
10568,20241203,2024-12-03 00:00:00,147,USD,Paid,PayPal,Standard,"City-3-3, Region-3, France"
10569,20240722,2024-07-22 00:00:00,48,EUR,Shipped,Card,Express,"City-5-4, Region-5, Poland"
10570,20251105,2025-11-05 00:00:00,128,GBP,Shipped,Card,Standard,"City-3-5, Region-3, Netherlands"
10571,20250701,2025-07-01 00:00:00,16,GBP,Submitted,Card,Same-Day,"City-3-1, Region-3, Netherlands"
10572,20251002,2025-10-02 14:35:00,57,EUR,Shipped,PayPal,Standard,"City-2-4, Region-2, Italy"
10573,20240222,2024-02-22 00:00:00,111,GBP,Paid,Wire,Standard,"City-3-2, Region-3, Poland"
10574,20241226,2024-12-26 00:00:00,124,EUR,Shipped,Card,Standard,"City-2-2, Region-2, France"
10575,20251120,2025-11-20 00:00:00,55,EUR,Submitted,Wire,Standard,"City-2-2, Region-2, Italy"
10576,20250707,2025-07-07 00:00:00,250,USD,Paid,Card,Standard,"City-1-1, Region-1, France"
10577,20250529,2025-05-29 00:00:00,78,EUR,Shipped,PayPal,Standard,"City-3-3, Region-3, Italy"
10578,20251003,2025-10-03 00:00:00,5,USD,Submitted,Card,Same-Day,"City-3-3, Region-3, Italy"
10579,20251110,2025-11-10 00:00:00,244,USD,Paid,Card,Standard,"City-2-3, Region-2, Netherlands"
10580,20240815,2024-08-15 00:00:00,49,EUR,Paid,Card,Standard,"City-1-1, Region-1, Italy"
10581,20240727,2024-07-27 00:00:00,60,GBP,Submitted,Wire,Express,"City-3-2, Region-3, Netherlands"
10582,20240221,2024-02-21 00:00:00,53,GBP,Paid,PayPal,Standard,"City-5-2, Region-5, Poland"
10583,20250805,2025-08-05 14:35:00,125,USD,Cancelled,Card,Standard,"City-5-2, Region-5, Italy"
10584,20250210,2025-02-10 00:00:00,92,EUR,Submitted,Card,Express,"City-5-2, Region-5, Poland"
10585,20240408,2024-04-08 00:00:00,37,£,Paid,Wire,Standard,"City-5-2, Region-5, Poland"
10586,20250902,2025-09-02 00:00:00,141,EUR,Shipped,Card,Express,"City-5-5, Region-5, Netherlands"
10587,20241110,2024-11-10 00:00:00,171,GBP,Submitted,Card,Standard,"City-1-5, Region-1, Poland"
10588,20250113,2025-01-13 00:00:00,242,€,Paid,Card,Standard,"City-2-5, Region-2, Italy"
10589,20251106,2025-11-06 00:00:00,114,EUR,Submitted,PayPal,Standard,"City-1-1, Region-1, Poland"
10590,20240209,2024-02-09 00:00:00,20,USD,Submitted,Wire,Standard,"City-1-1, Region-1, Poland"
10591,20241205,2024-12-05 00:00:00,49,EUR,Shipped,Invoice,Standard,"City-1-1, Region-1, Italy"
10592,20250718,2025-07-18 00:00:00,9,GBP,Submitted,Card,Same-Day,"City-1-1, Region-1, Italy"
10593,20250725,2025-07-25 00:00:00,140,GBP,Submitted,Card,Same-Day,"City-1-3, Region-1, Netherlands"
10594,20241114,2024-11-14 14:35:00,7,GBP,Shipped,Card,Standard,"City-1-2, Region-1, Poland"
10595,20250826,2025-08-26 00:00:00,192,USD,Shipped,Card,Standard,"City-3-5, Region-3, France"
10596,20251021,2025-10-21 00:00:00,173,USD,Shipped,Card,Express,"City-4-2, Region-4, Spain"
10597,20251029,2025-10-29 00:00:00,118,USD,Paid,Wire,Standard,"City-1-4, Region-1, Netherlands"
10598,20240719,2024-07-19 00:00:00,44,£,Paid,Card,Standard,"City-2-5, Region-2, Spain"
10599,20250213,2025-02-13 00:00:00,98,USD,Shipped,PayPal,Express,"City-3-4, Region-3, France"
10600,20251223,2025-12-23 00:00:00,136,USD,Cancelled,Card,Standard,"City-3-1, Region-3, France"
10601,20250329,2025-03-29 00:00:00,151,EUR,Shipped,Wire,Express,"City-5-2, Region-5, Italy"
10602,20251017,2025-10-17 00:00:00,19,GBP,Shippedd,Card,Standard,"City-4-5, Region-4, Spain"
10603,20250218,2025-02-18 00:00:00,97,USD,Paid,Card,Express,"City-4-2, Region-4, Germany"
10604,20240425,2024-04-25 00:00:00,33,GBP,Cancelled,Card,Standard,"City-1-1, Region-1, Poland"
10605,20250502,2025-05-02 14:35:00,10,EUR,Submitted,Card,Standard,"City-4-2, Region-4, France"
10606,20240813,2024-08-13 00:00:00,17,USD,Submitted,Card,Standard,"City-1-5, Region-1, Germany"
10607,20241107,2024-11-07 00:00:00,164,USD,Paid,Card,Standard,"City-3-1, Region-3, Germany"
10608,20250716,2025-07-16 00:00:00,65,USD,Paid,Card,Standard,"City-1-2, Region-1, Germany"
10609,20240824,2024-08-24 00:00:00,171,GBP,Returned,Card,Standard,"City-1-5, Region-1, Poland"
10610,20250924,2025-09-24 00:00:00,64,EUR,Submitted,Wire,Standard,"City-3-5, Region-3, Netherlands"
10611,20250209,2025-02-09 00:00:00,152,€,Submitted,Card,Standard,"City-4-1, Region-4, Germany"
10612,20241216,2024-12-16 00:00:00,94,EUR,Shipped,Card,Standard,"City-1-2, Region-1, Italy"
10613,20240223,2024-02-23 00:00:00,137,GBP,Paid,PayPal,Standard,"City-3-3, Region-3, Germany"
10614,20251012,2025-10-12 00:00:00,217,GBP,Paid,Card,Standard,"City-2-3, Region-2, Netherlands"
10615,20250716,2025-07-16 00:00:00,35,EUR,Paid,Wire,Standard,"City-1-1, Region-1, Netherlands"
10616,20241102,2024-02-11 14:35:00,247,GBP,Shipped,Card,Standard,"City-2-5, Region-2, Italy"
10617,20240718,2024-07-18 00:00:00,214,EUR,Shipped,PayPal,Standard,"City-1-1, Region-1, Spain"
10618,20250221,2025-02-21 00:00:00,201,GBP,Shipped,Wire,Standard,"City-5-2, Region-5, Germany"
10619,20250926,2025-09-26 00:00:00,62,EUR,Paid,Card,Standard,"City-2-4, Region-2, Germany"
10620,20250908,2025-09-08 00:00:00,44,EUR,Submitted,PayPal,Standard,"City-2-5, Region-2, Spain"
10621,20250531,2025-05-31 00:00:00,201,USD,Paid,Invoice,Standard,"City-5-2, Region-5, Germany"
10622,20240815,2024-08-15 00:00:00,64,USD,Submitted,Card,Standard,"City-3-5, Region-3, Netherlands"
10623,20240813,2024-08-13 00:00:00,77,EUR,Paid,Invoice,Standard,"City-1-2, Region-1, Italy"
10624,20240513,2024-05-13 00:00:00,48,USD,Shipped,Card,Standard,"City-5-4, Region-5, Poland"
10625,20250905,2025-09-05 00:00:00,207,EUR,Submitted,Card,Standard,"City-3-4, Region-3, Germany"
10626,20250319,2025-03-19 00:00:00,172,EUR,Paid,Card,Express,"City-5-3, Region-5, Italy"
10627,20251111,2025-11-11 14:35:00,16,USD,Shipped,PayPal,Standard,"City-3-1, Region-3, Netherlands"
10628,20240920,2024-09-20 00:00:00,179,EUR,Paid,Card,Standard,"City-4-3, Region-4, Italy"
10629,20240731,2024-07-31 00:00:00,114,EUR,Paid,Card,Express,"City-1-1, Region-1, Poland"
10630,20240507,2024-07-05 00:00:00,20,USD,Cancelled,Card,Standard,"City-1-1, Region-1, Poland"
10631,20250520,2025-05-20 00:00:00,27,EUR,Paid,Wire,Standard,"City-4-1, Region-4, France"
10632,20241004,2024-10-04 00:00:00,62,GBP,Shipped,Wire,Express,"City-2-4, Region-2, Germany"
10633,20250909,2025-09-09 00:00:00,97,GBP,Submitted,PayPal,Standard,"City-4-2, Region-4, Germany"
10634,20250322,2025-03-22 00:00:00,191,EUR,Paid,PayPal,Standard,"City-4-1, Region-4, France"
10635,20241205,2024-12-05 00:00:00,108,EUR,Submitted,Card,Express,"City-3-2, Region-3, United Kingdom"
10636,20251031,2025-10-31 00:00:00,164,GBP,Shipped,PayPal,Standard,"City-3-1, Region-3, Germany"
10637,20251003,2025-03-10 00:00:00,43,EUR,Shipped,Card,Standard,"City-3-4, Region-3, Germany"
10638,20250214,2025-02-14 14:35:00,76,EUR,Shipped,PayPal,Standard,"City-4-2, Region-4, Spain"
10639,20250626,2025-06-26 00:00:00,180,EUR,Submitted,PayPal,Express,"City-1-1, Region-1, Italy"
10640,20250121,2025-01-21 00:00:00,51,GBP,Shipped,Card,Standard,"City-5-1, Region-5, Germany"
10641,20250301,2025-03-01 00:00:00,137,USD,Shipped,Card,Express,"City-3-3, Region-3, Germany"
10642,20241230,2024-12-30 00:00:00,224,EUR,Shipped,Wire,Standard,"City-4-5, Region-4, Spain"
10643,20240909,2024-09-09 00:00:00,139,GBP,Submitted,Wire,Standard,"City-5-4, Region-5, United Kingdom"
10644,20240611,2024-11-06 00:00:00,46,GBP,Submitted,PayPal,Standard,"City-1-4, Region-1, Germany"
10645,20250307,2025-03-07 00:00:00,84,EUR,Submitted,Wire,Standard,"City-4-4, Region-4, Italy"
10646,20250812,2025-08-12 00:00:00,193,USD,Paid,Invoice,Standard,"City-2-1, Region-2, France"
10647,20250630,2025-06-30 00:00:00,100,USD,Submitted,Wire,Standard,"City-4-4, Region-4, France"
10648,20250118,2025-01-18 00:00:00,194,EUR,Paid,Card,Standard,"City-5-4, Region-5, United Kingdom"
10649,20240404,2024-04-04 14:35:00,155,EUR,Submitted,Wire,Standard,"City-2-5, Region-2, United Kingdom"
10650,20250911,2025-09-11 00:00:00,82,GBP,Shipped,Card,Standard,"City-1-1, Region-1, Poland"
10651,20240704,2024-04-07 00:00:00,113,EUR,Submitted,Invoice,Standard,"City-1-3, Region-1, United Kingdom"
10652,20241028,2024-10-28 00:00:00,218,GBP,Shipped,Card,Standard,"City-5-4, Region-5, Spain"
10653,20241208,2024-12-08 00:00:00,30,EUR,Cancelled,Card,Standard,"City-1-1, Region-1, United Kingdom"
10654,20241123,2024-11-23 00:00:00,5,GBP,Submitted,Card,Standard,"City-3-3, Region-3, Italy"
10655,20250510,2025-05-10 00:00:00,12,EUR,Submitted,Wire,Same-Day,"City-5-1, Region-5, Netherlands"
10656,20240320,2024-03-20 00:00:00,183,EUR,Paid,Card,Standard,"City-2-1, Region-2, Spain"
10657,20251003,2025-10-03 00:00:00,136,GBP,Shipped,Card,Standard,"City-3-1, Region-3, France"
10658,20250318,2025-03-18 00:00:00,57,USD,Paid,Card,Standard,"City-2-4, Region-2, Italy"
10659,20241204,2024-12-04 00:00:00,128,EUR,Paid,PayPal,Standard,"City-3-5, Region-3, Netherlands"
10660,20250901,2025-09-01 14:35:00,234,USD,Cancelled,Invoice,Standard,"City-5-5, Region-5, Netherlands"
10661,20241017,2024-10-17 00:00:00,249,USD,Submitted,Card,Standard,"City-3-5, Region-3, Germany"
10662,20251217,2025-12-17 00:00:00,47,GBP,Shipped,Wire,Standard,"City-2-5, Region-2, Germany"
10663,20250402,2025-04-02 00:00:00,17,USD,Paid,Card,Standard,"City-1-5, Region-1, Germany"
10664,20250907,2025-09-07 00:00:00,221,USD,Submitted,PayPal,Express,"City-4-1, Region-4, Spain"
10665,20240512,2024-12-05 00:00:00,213,USD,Paid,Card,Standard,"City-5-2, Region-5, France"
10666,20240725,2024-07-25 00:00:00,173,USD,Shipped,Card,Express,"City-4-2, Region-4, Spain"
10667,20250926,2025-09-26 00:00:00,126,GBP,Paid,Wire,Standard,"City-5-1, Region-5, Italy"
10668,20241204,2024-12-04 00:00:00,139,EUR,Paid,Card,Same-Day,"City-5-4, Region-5, United Kingdom"
10669,20250807,2025-08-07 00:00:00,200,GBP,Paid,Card,Standard,"City-3-2, Region-3, Italy"
10670,20250327,2025-03-27 00:00:00,209,GBP,Shipped,Card,Express,"City-4-1, Region-4, Poland"
10671,20240204,2024-02-04 14:35:00,21,EUR,Submitted,Card,Standard,"City-1-1, Region-1, United Kingdom"
10672,20241106,2024-06-11 00:00:00,186,GBP,Submitted,Card,Express,"City-3-2, Region-3, Poland"
10673,20240129,2024-01-29 00:00:00,32,GBP,Shipped,Card,Standard,"City-5-5, Region-5, France"
10674,20240212,2024-02-12 00:00:00,41,USD,Paid,Card,Express,"City-2-3, Region-2, Germany"
10675,20251217,2025-12-17 00:00:00,215,USD,Paid,Wire,Standard,"City-3-5, Region-3, Netherlands"
10676,20250728,2025-07-28 00:00:00,62,EUR,Submitted,Card,Standard,"City-2-4, Region-2, Germany"
10677,20250825,2025-08-25 00:00:00,222,EUR,Submitted,Wire,Standard,"City-5-5, Region-5, Netherlands"
10678,20251027,2025-10-27 00:00:00,89,USD,Shipped,PayPal,Standard,"City-5-5, Region-5, Spain"
10679,20240713,2024-07-13 00:00:00,205,GBP,Returned,Invoice,Standard,"City-2-5, Region-2, United Kingdom"
10680,20240520,2024-05-20 00:00:00,239,USD,Cancelled,Card,Standard,"City-3-1, Region-3, United Kingdom"
10681,20240510,2024-05-10 00:00:00,51,EUR,Submitted,Card,Standard,"City-5-1, Region-5, Germany"
10682,20241006,2024-10-06 14:35:00,41,EUR,Paid,Card,Standard,"City-2-3, Region-2, Germany"
10683,20250206,2025-02-06 00:00:00,52,EUR,Submitted,Card,Express,"City-4-1, Region-4, Italy"
10684,20250713,2025-07-13 00:00:00,241,USD,Shipped,Card,Express,"City-3-1, Region-3, Germany"
10685,20250803,2025-08-03 00:00:00,14,GBP,Paid,Card,Standard,"City-1-2, Region-1, France"
10686,20240823,2024-08-23 00:00:00,37,USD,Shipped,Card,Standard,"City-5-2, Region-5, Poland"
10687,20240703,2024-07-03 00:00:00,207,USD,Shipped,Card,Express,"City-3-4, Region-3, Germany"
10688,20240123,2024-01-23 00:00:00,142,€,Submitted,Card,Standard,"City-3-4, Region-3, Spain"
10689,20250206,2025-02-06 00:00:00,230,USD,Submitted,Card,Express,"City-2-1, Region-2, Germany"
10690,20250308,2025-03-08 00:00:00,208,GBP,Submitted,Card,Same-Day,"City-1-3, Region-1, Italy"
10691,20240208,2024-02-08 00:00:00,109,USD,Submitted,Card,Standard,"City-2-3, Region-2, Netherlands"
10692,20250830,2025-08-30 00:00:00,121,USD,Shipped,Card,Same-Day,"City-5-2, Region-5, Germany"
10693,20240516,2024-05-16 14:35:00,34,EUR,Submitted,Card,Standard,"City-5-3, Region-5, United Kingdom"
10694,20240520,2024-05-20 00:00:00,208,USD,Submitted,Card,Standard,"City-1-3, Region-1, Italy"
10695,20250625,2025-06-25 00:00:00,16,EUR,Paid,Invoice,Express,"City-3-1, Region-3, Netherlands"
10696,20241005,2024-10-05 00:00:00,132,EUR,Submitted,Invoice,Express,"City-4-2, Region-4, France"
10697,20240513,2024-05-13 00:00:00,70,€,Shipped,PayPal,Express,"City-2-4, Region-2, Poland"
10698,20240112,2024-01-12 00:00:00,177,EUR,Submitted,Card,Standard,"City-5-1, Region-5, Poland"
10699,20250624,2025-06-24 00:00:00,197,EUR,Submitted,Wire,Same-Day,"City-5-1, Region-5, United Kingdom"
10700,20250918,2025-09-18 00:00:00,170,EUR,Submitted,Card,Standard,"City-2-1, Region-2, United Kingdom"
10701,20240521,2024-05-21 00:00:00,52,EUR,Paid,Card,Standard,"City-4-1, Region-4, Italy"
10702,20250114,2025-01-14 00:00:00,137,USD,Submitted,Card,Standard,"City-3-3, Region-3, Germany"
10703,20241227,2024-12-27 00:00:00,249,GBP,Shipped,Card,Standard,"City-3-5, Region-3, Germany"
10704,20240904,2024-09-04 14:35:00,32,EUR,Paid,Card,Same-Day,"City-5-5, Region-5, France"
10705,20240608,2024-06-08 00:00:00,57,USD,Shipped,Card,Standard,"City-2-4, Region-2, Italy"
10706,20240223,2024-02-23 00:00:00,224,USD,Shipped,Card,Express,"City-4-5, Region-4, Spain"
10707,20251029,2025-10-29 00:00:00,161,EUR,Paid,Card,Standard,"City-1-2, Region-1, France"
10708,20251017,2025-10-17 00:00:00,240,EUR,Submitted,Card,Standard,"City-5-5, Region-5, Netherlands"
10709,20241010,2024-10-10 00:00:00,7,EUR,Shipped,Card,Standard,"City-1-2, Region-1, Poland"
10710,20240215,2024-02-15 00:00:00,8,GBP,Paid,Wire,Standard,"City-1-3, Region-1, Poland"
10711,20250511,2025-05-11 00:00:00,182,GBP,Returned,Card,Standard,"City-5-4, Region-5, Netherlands"
10712,20250625,2025-06-25 00:00:00,217,GBP,Paid,Card,Standard,"City-2-3, Region-2, Netherlands"
10713,20250516,2025-05-16 00:00:00,208,USD,Paid,Wire,Standard,"City-1-3, Region-1, Italy"
10714,20251201,2025-01-12 00:00:00,74,USD,Shipped,Card,Standard,"City-5-4, Region-5, Germany"
10715,20250228,2025-02-28 14:35:00,240,USD,Submitted,Card,Standard,"City-5-5, Region-5, Netherlands"
10716,20240508,2024-05-08 00:00:00,222,EUR,Shipped,Card,Standard,"City-5-5, Region-5, Netherlands"
10717,20241125,2024-11-25 00:00:00,87,USD,Paid,PayPal,Standard,"City-3-5, Region-3, France"
10718,20250617,2025-06-17 00:00:00,245,GBP,Shipped,Wire,Express,"City-1-4, Region-1, United Kingdom"
10719,20251223,2025-12-23 00:00:00,68,USD,Cancelled,Invoice,Standard,"City-5-5, Region-5, Italy"
10720,20240129,2024-01-29 00:00:00,56,€,Shipped,PayPal,Standard,"City-2-2, Region-2, France"
10721,20250926,2025-09-26 00:00:00,86,EUR,Submitted,Wire,Standard,"City-5-1, Region-5, Poland"
10722,20250423,2025-04-23 00:00:00,26,USD,Cancelled,Wire,Standard,"City-4-2, Region-4, Spain"
10723,20240528,2024-05-28 00:00:00,226,EUR,Paid,Wire,Standard,"City-1-1, Region-1, Netherlands"
10724,20240723,2024-07-23 00:00:00,158,USD,Shippedd,Card,Same-Day,"City-3-3, Region-3, United Kingdom"
10725,20250212,2025-02-12 00:00:00,148,USD,Shipped,Invoice,Standard,"City-1-2, Region-1, Italy"
10726,20240328,2024-03-28 14:35:00,195,£,Shipped,Card,Standard,"City-1-1, Region-1, France"
10727,20251016,2025-10-16 00:00:00,141,USD,Paid,PayPal,Standard,"City-5-5, Region-5, Netherlands"
10728,20240211,2024-11-02 00:00:00,66,USD,Paid,PayPal,Standard,"City-1-2, Region-1, Germany"
10729,20250617,2025-06-17 00:00:00,236,EUR,Shipped,Card,Standard,"City-1-5, Region-1, Spain"
10730,20240302,2024-03-02 00:00:00,111,EUR,Shipped,PayPal,Standard,"City-3-2, Region-3, Poland"
10731,20251201,2025-12-01 00:00:00,86,USD,Paid,Card,Standard,"City-5-1, Region-5, Poland"
10732,20240803,2024-08-03 00:00:00,206,GBP,Submitted,Card,Standard,"City-4-5, Region-4, Spain"
10733,20240522,2024-05-22 00:00:00,103,USD,Shipped,Card,Standard,"City-1-5, Region-1, Poland"
10734,20240628,2024-06-28 00:00:00,71,EUR,Paid,Card,Standard,"City-1-3, Region-1, United Kingdom"
10735,20240829,2024-08-29 00:00:00,65,USD,Shipped,Card,Same-Day,"City-1-2, Region-1, Germany"
10736,20250331,2025-03-31 00:00:00,237,GBP,Paid,Card,Standard,"City-3-2, Region-3, Germany"
10737,20240623,2024-06-23 14:35:00,96,USD,Submitted,Card,Express,"City-3-2, Region-3, Poland"
10738,20240725,2024-07-25 00:00:00,163,USD,Shipped,PayPal,Standard,"City-4-2, Region-4, Germany"
10739,20241125,2024-11-25 00:00:00,228,EUR,Paid,Wire,Standard,"City-3-2, Region-3, Italy"
10740,20240118,2024-01-18 00:00:00,66,USD,Paid,Card,Standard,"City-1-2, Region-1, Germany"
10741,20241003,2024-10-03 00:00:00,7,EUR,Shipped,PayPal,Standard,"City-1-2, Region-1, Poland"
10742,20241210,2024-10-12 00:00:00,74,EUR,Shipped,Card,Standard,"City-5-4, Region-5, Germany"
10743,20240917,2024-09-17 00:00:00,69,USD,Shipped,PayPal,Same-Day,"City-3-3, Region-3, Italy"
10744,20240627,2024-06-27 00:00:00,183,EUR,Shipped,Card,Standard,"City-2-1, Region-2, Spain"
10745,20240113,2024-01-13 00:00:00,90,GBP,Shipped,Card,Standard,"City-1-2, Region-1, France"
10746,20250124,2025-01-24 00:00:00,140,USD,Paid,Card,Standard,"City-1-3, Region-1, Netherlands"
10747,20240928,2024-09-28 00:00:00,71,GBP,Paid,Card,Standard,"City-1-3, Region-1, United Kingdom"
10748,20240131,2024-01-31 14:35:00,155,EUR,Submitted,Wire,Standard,"City-2-5, Region-2, United Kingdom"
10749,20241005,2024-05-10 00:00:00,199,EUR,Paid,Card,Standard,"City-2-5, Region-2, Spain"
10750,20240714,2024-07-14 00:00:00,128,USD,Submitted,Card,Standard,"City-3-5, Region-3, Netherlands"
10751,20251105,2025-11-05 00:00:00,55,EUR,Paid,Card,Standard,"City-2-2, Region-2, Italy"
10752,20251121,2025-11-21 00:00:00,243,USD,Shipped,Card,Standard,"City-4-4, Region-4, France"
10753,20250713,2025-07-13 00:00:00,98,EUR,Cancelled,Card,Standard,"City-3-4, Region-3, France"
