ProductID,MovementDateKey,MovementDate,MovementType,Quantity
26,20250707,2025-07-07,IN,20
26,20250714,2025-07-14,OUT,30
26,20250721,2025-07-21,IN,11
26,20250728,2025-07-28,OUT,19
26,20250804,2025-08-04,IN,21
26,20250811,2025-08-11,IN,22
26,20250818,2025-08-18,OUT,14
26,20250825,2025-08-25,IN,33
26,20250901,2025-09-01,IN,16
26,20250908,2025-09-08,OUT,12
26,20250915,2025-09-15,IN,28
26,20250922,2025-09-22,IN,30
26,20250929,2025-09-29,OUT,7
26,20251006,2025-10-06,OUT,1
26,20251013,2025-10-13,IN,24
26,20251020,2025-10-20,IN,56
26,20251027,2025-10-27,IN,24
26,20251103,2025-11-03,OUT,15
26,20251110,2025-11-10,OUT,9
26,20251117,2025-11-17,OUT,21
26,20251124,2025-11-24,IN,36
26,20251201,2025-12-01,IN,12
26,20251208,2025-12-08,IN,34
26,20251215,2025-12-15,OUT,16
26,20251222,2025-12-22,OUT,16
26,20251229,2025-12-29,IN,27
70,20240101,2024-01-01,OUT,21
70,20240108,2024-01-08,OUT,10
70,20240115,2024-01-15,IN,23
70,20240122,2024-01-22,IN,28
70,20240129,2024-01-29,IN,23
70,20240205,2024-02-05,OUT,9
70,20240212,2024-02-12,IN,21
70,20240219,2024-02-19,Out,33
70,20240226,2024-02-26,IN,20
70,20240304,2024-03-04,OUT,9
70,20240311,2024-03-11,OUT,31
70,20240318,2024-03-18,IN,33
70,20240325,2024-03-25,IN,30
70,20240401,2024-04-01,OUT,16
70,20240408,2024-04-08,IN,26
70,20240415,2024-04-15,OUT,25
70,20240422,2024-04-22,IN,20
70,20240429,2024-04-29,OUT,22
70,20240506,2024-05-06,OUT,22
70,20240513,2024-05-13,OUT,4
70,20240520,2024-05-20,IN,31
70,20240527,2024-05-27,IN,32
70,20240603,2024-06-03,IN,51
70,20240610,2024-06-10,IN,30
70,20240617,2024-06-17,OUT,32
70,20240624,2024-06-24,IN,12
70,20240701,2024-07-01,OUT,27
70,20240708,2024-07-08,IN,37
70,20240715,2024-07-15,IN,24
70,20240722,2024-07-22,OUT,23
70,20240729,2024-07-29,OUT,29
70,20240805,2024-08-05,OUT,17
70,20240812,2024-08-12,IN,25
70,20240819,2024-08-19,IN,26
70,20240826,2024-08-26,IN,47
70,20240902,2024-09-02,OUT,2
70,20240909,2024-09-09,OUT,9
70,20240916,2024-09-16,IN,40
70,20240923,2024-09-23,IN,21
70,20240930,2024-09-30,IN,23
70,20241007,2024-10-07,OUT,29
70,20241014,2024-10-14,OUT,21
70,20241021,2024-10-21,OUT,11
70,20241028,2024-10-28,OUT,12
70,20241104,2024-11-04,IN,27
70,20241111,2024-11-11,IN,28
70,20241118,2024-11-18,OUT,1
70,20241125,2024-11-25,IN,36
70,20241202,2024-12-02,OUT,29
70,20241209,2024-12-09,IN,26
70,20241216,2024-12-16,IN,44
70,20241223,2024-12-23,OUT,8
70,20241230,2024-12-30,OUT,15
70,20250106,2025-01-06,IN,20
70,20250113,2025-01-13,OUT,20
70,20250120,2025-01-20,IN,19
70,20250127,2025-01-27,OUT,25
70,20250203,2025-02-03,OUT,18
70,20250210,2025-02-10,OUT,22
70,20250217,2025-02-17,IN,23
70,20250224,2025-02-24,IN,28
70,20250303,2025-03-03,IN,11
70,20250310,2025-03-10,OUT,8
70,20250317,2025-03-17,OUT,16
70,20250324,2025-03-24,OUT,5
70,20250331,2025-03-31,IN,16
70,20250407,2025-04-07,IN,20
70,20250414,2025-04-14,IN,17
70,20250421,2025-04-21,IN,10
70,20250428,2025-04-28,IN,37
70,20250505,2025-05-05,IN,25
70,20250512,2025-05-12,OUT,14
70,20250519,2025-05-19,IN,31
70,20250526,2025-05-26,OUT,22
70,20250602,2025-06-02,IN,30
70,20250609,2025-06-09,OUT,39
70,20250616,2025-06-16,IN,10
70,20250623,2025-06-23,OUT,14
70,20250630,2025-06-30,OUT,22
70,20250707,2025-07-07,OUT,24
70,20250714,2025-07-14,IN,33
70,20250721,2025-07-21,IN,33
70,20250728,2025-07-28,IN,7
70,20250804,2025-08-04,OUT,14
70,20250811,2025-08-11,OUT,36
70,20250818,2025-08-18,IN,42
70,20250825,2025-08-25,OUT,11
70,20250901,2025-09-01,IN,31
70,20250908,2025-09-08,IN,34
70,20250915,2025-09-15,IN,21
70,20250922,2025-09-22,OUT,10
70,20250929,2025-09-29,OUT,5
70,20251006,2025-10-06,OUT,27
70,20251013,2025-10-13,OUT,13
70,20251020,2025-10-20,OUT,15
70,20251027,2025-10-27,IN,25
70,20251103,2025-11-03,OUT,30
70,20251110,2025-11-10,IN,19
70,20251117,2025-11-17,IN,26
70,20251124,2025-11-24,IN,36
70,20251201,2025-12-01,IN,22
70,20251208,2025-12-08,IN,11
70,20251215,2025-12-15,OUT,13
70,20251222,2025-12-22,IN,33
70,20251229,2025-12-29,IN,22
29,20240101,2024-01-01,IN,26
29,20240108,2024-01-08,OUT,23
29,20240115,2024-01-15,IN,31
29,20240122,2024-01-22,IN,29
29,20240129,2024-01-29,IN,34
29,20240205,2024-02-05,OUT,20
29,20240212,2024-02-12,IN,37
29,20240219,2024-02-19,IN,28
29,20240226,2024-02-26,OUT,26
29,20240304,2024-03-04,IN,23
29,20240311,2024-03-11,IN,45
29,20240318,2024-03-18,IN,35
29,20240325,2024-03-25,IN,35
29,20240401,2024-04-01,OUT,25
29,20240408,2024-04-08,IN,9
29,20240415,2024-04-15,IN,22
29,20240422,2024-04-22,IN,45
29,20240429,2024-04-29,IN,37
29,20240506,2024-05-06,OUT,17
29,20240513,2024-05-13,OUT,6
29,20240520,2024-05-20,IN,30
29,20240527,2024-05-27,OUT,1
29,20240603,2024-06-03,IN,44
29,20240610,2024-06-10,IN,31
29,20240617,2024-06-17,OUT,7
29,20240624,2024-06-24,IN,32
29,20240701,2024-07-01,IN,33
29,20240708,2024-07-08,IN,37
29,20240715,2024-07-15,IN,26
29,20240722,2024-07-22,OUT,7
29,20240729,2024-07-29,IN,16
29,20240805,2024-08-05,IN,18
29,20240812,2024-08-12,IN,30
29,20240819,2024-08-19,OUT,12
29,20240826,2024-08-26,OUT,15
29,20240902,2024-09-02,IN,46
29,20240909,2024-09-09,OUT,1
29,20240916,2024-09-16,OUT,3
29,20240923,2024-09-23,IN,21
29,20240930,2024-09-30,IN,9
29,20241007,2024-10-07,IN,31
29,20241014,2024-10-14,IN,33
29,20241021,2024-10-21,IN,36
29,20241028,2024-10-28,IN,22
29,20241104,2024-11-04,OUT,16
29,20241111,2024-11-11,IN,38
29,20241118,2024-11-18,IN,25
29,20241125,2024-11-25,IN,34
29,20241202,2024-12-02,IN,13
29,20241209,2024-12-09,IN,11
29,20241216,2024-12-16,IN,30
29,20241223,2024-12-23,IN,28
29,20241230,2024-12-30,OUT,3
29,20250106,2025-01-06,OUT,18
29,20250113,2025-01-13,IN,25
29,20250120,2025-01-20,OUT,26
29,20250127,2025-01-27,IN,26
29,20250203,2025-02-03,OUT,23
29,20250210,2025-02-10,IN,54
29,20250217,2025-02-17,OUT,6
29,20250224,2025-02-24,OUT,28
29,20250303,2025-03-03,IN,47
29,20250310,2025-03-10,OUT,19
29,20250317,2025-03-17,IN,26
29,20250324,2025-03-24,IN,21
29,20250331,2025-03-31,OUT,21
29,20250407,2025-04-07,IN,42
29,20250414,2025-04-14,OUT,32
29,20250421,2025-04-21,OUT,21
29,20250428,2025-04-28,OUT,19
29,20250505,2025-05-05,OUT,25
29,20250512,2025-05-12,IN,25
29,20250519,2025-05-19,IN,31
29,20250526,2025-05-26,OUT,5
29,20250602,2025-06-02,OUT,37
29,20250609,2025-06-09,IN,34
29,20250616,2025-06-16,IN,42
29,20250623,2025-06-23,IN,29
29,20250630,2025-06-30,OUT,12
29,20250707,2025-07-07,OUT,1
29,20250714,2025-07-14,OUT,30
29,20250721,2025-07-21,IN,35
29,20250728,2025-07-28,IN,35
29,20250804,2025-08-04,IN,23
29,20250811,2025-08-11,OUT,6
29,20250818,2025-08-18,IN,23
29,20250825,2025-08-25,IN,33
29,20250901,2025-09-01,IN,55
29,20250908,2025-09-08,OUT,15
29,20250915,2025-09-15,IN,31
29,20250922,2025-09-22,IN,31
29,20250929,2025-09-29,OUT,32
29,20251006,2025-10-06,IN,26
29,20251013,2025-10-13,IN,17
29,20251020,2025-10-20,OUT,13
29,20251027,2025-10-27,IN,37
29,20251103,2025-11-03,IN,37
29,20251110,2025-11-10,OUT,5
29,20251117,2025-11-17,IN,38
29,20251124,2025-11-24,IN,25
29,20251201,2025-12-01,OUT,33
29,20251208,2025-12-08,IN,25
29,20251215,2025-12-15,OUT,14
29,20251222,2025-12-22,IN,23
29,20251229,2025-12-29,IN,27
99,20240101,2024-01-01,OUT,23
99,20240108,2024-01-08,IN,37
99,20240115,2024-01-15,IN,24
99,20240122,2024-01-22,IN,51
99,20240129,2024-01-29,IN,32
99,20240205,2024-02-05,IN,13
99,20240212,2024-02-12,IN,32
99,20240219,2024-02-19,IN,38
99,20240226,2024-02-26,OUT,13
99,20240304,2024-03-04,OUT,29
99,20240311,2024-03-11,OUT,6
99,20240318,2024-03-18,IN,18
99,20240325,2024-03-25,IN,25
99,20240401,2024-04-01,IN,23
99,20240408,2024-04-08,OUT,11
99,20240415,2024-04-15,IN,49
99,20240422,2024-04-22,IN,37
99,20240429,2024-04-29,IN,44
99,20240506,2024-05-06,OUT,45
99,20240513,2024-05-13,OUT,18
99,20240520,2024-05-20,IN,36
99,20240527,2024-05-27,IN,34
99,20240603,2024-06-03,OUT,17
99,20240610,2024-06-10,OUT,19
99,20240617,2024-06-17,IN,20
99,20240624,2024-06-24,OUT,19
99,20240701,2024-07-01,IN,23
99,20240708,2024-07-08,IN,33
99,20240715,2024-07-15,IN,28
99,20240722,2024-07-22,IN,26
99,20240729,2024-07-29,IN,14
99,20240805,2024-08-05,IN,23
99,20240812,2024-08-12,IN,40
99,20240819,2024-08-19,IN,32
99,20240826,2024-08-26,IN,27
99,20240902,2024-09-02,IN,27
99,20240909,2024-09-09,IN,30
99,20240916,2024-09-16,IN,34
99,20240923,2024-09-23,IN,52
99,20240930,2024-09-30,IN,25
99,20241007,2024-10-07,OUT,25
99,20241014,2024-10-14,IN,18
99,20241021,2024-10-21,OUT,16
99,20241028,2024-10-28,IN,44
99,20241104,2024-11-04,OUT,25
99,20241111,2024-11-11,OUT,43
99,20241118,2024-11-18,IN,38
99,20241125,2024-11-25,IN,18
99,20241202,2024-12-02,IN,36
99,20241209,2024-12-09,IN,46
99,20241216,2024-12-16,OUT,21
99,20241223,2024-12-23,OUT,24
99,20241230,2024-12-30,OUT,23
99,20250106,2025-01-06,OUT,35
99,20250113,2025-01-13,IN,8
99,20250120,2025-01-20,IN,41
99,20250127,2025-01-27,OUT,27
99,20250203,2025-02-03,IN,44
99,20250210,2025-02-10,OUT,20
99,20250217,2025-02-17,IN,16
99,20250224,2025-02-24,IN,27
99,20250303,2025-03-03,IN,25
99,20250310,2025-03-10,IN,33
99,20250317,2025-03-17,IN,28
99,20250324,2025-03-24,OUT,19
99,20250331,2025-03-31,OUT,28
99,20250407,2025-04-07,IN,45
99,20250414,2025-04-14,OUT,42
99,20250421,2025-04-21,IN,30
99,20250428,2025-04-28,IN,30
99,20250505,2025-05-05,OUT,23
99,20250512,2025-05-12,IN,21
99,20250519,2025-05-19,IN,18
99,20250526,2025-05-26,OUT,5
99,20250602,2025-06-02,OUT,22
99,20250609,2025-06-09,OUT,20
99,20250616,2025-06-16,OUT,11
99,20250623,2025-06-23,OUT,9
99,20250630,2025-06-30,OUT,13
99,20250707,2025-07-07,IN,24
99,20250714,2025-07-14,IN,29
99,20250721,2025-07-21,OUT,29
99,20250728,2025-07-28,OUT,8
99,20250804,2025-08-04,IN,19
99,20250811,2025-08-11,IN,41
99,20250818,2025-08-18,IN,35
99,20250825,2025-08-25,IN,40
99,20250901,2025-09-01,IN,38
99,20250908,2025-09-08,IN,26
99,20250915,2025-09-15,OUT,27
99,20250922,2025-09-22,IN,25
99,20250929,2025-09-29,OUT,19
99,20251006,2025-10-06,OUT,7
99,20251013,2025-10-13,IN,25
99,20251020,2025-10-20,OUT,21
99,20251027,2025-10-27,IN,32
99,20251103,2025-11-03,OUT,24
99,20251110,2025-11-10,IN,31
99,20251117,2025-11-17,IN,35
99,20251124,2025-11-24,IN,18
99,20251201,2025-12-01,IN,20
99,20251208,2025-12-08,IN,32
99,20251215,2025-12-15,IN,16
99,20251222,2025-12-22,IN,46
99,20251229,2025-12-29,IN,43
86,20240101,2024-01-01,OUT,28
86,20240108,2024-01-08,OUT,24
86,20240115,2024-01-15,IN,25
86,20240122,2024-01-22,OUT,31
86,20240129,2024-01-29,OUT,19
86,20240205,2024-02-05,IN,36
86,20240212,2024-02-12,IN,21
86,20240219,2024-02-19,OUT,30
86,20240226,2024-02-26,OUT,3
86,20240304,2024-03-04,OUT,24
86,20240311,2024-03-11,IN,21
86,20240318,2024-03-18,IN,27
86,20240325,2024-03-25,IN,32
86,20240401,2024-04-01,IN,42
86,20240408,2024-04-08,IN,22
86,20240415,2024-04-15,OUT,32
86,20240422,2024-04-22,IN,32
86,20240429,2024-04-29,IN,28
86,20240506,2024-05-06,OUT,32
86,20240513,2024-05-13,IN,44
86,20240520,2024-05-20,IN,28
86,20240527,2024-05-27,IN,31
86,20240603,2024-06-03,OUT,24
86,20240610,2024-06-10,IN,13
86,20240617,2024-06-17,IN,22
86,20240624,2024-06-24,IN,27
86,20240701,2024-07-01,OUT,29
86,20240708,2024-07-08,IN,20
86,20240715,2024-07-15,IN,18
86,20240722,2024-07-22,IN,30
86,20240729,2024-07-29,IN,31
86,20240805,2024-08-05,OUT,13
86,20240812,2024-08-12,OUT,22
86,20240819,2024-08-19,IN,30
86,20240826,2024-08-26,OUT,8
86,20240902,2024-09-02,OUT,9
86,20240909,2024-09-09,IN,39
86,20240916,2024-09-16,IN,35
86,20240923,2024-09-23,IN,26
86,20240930,2024-09-30,OUT,26
86,20241007,2024-10-07,IN,28
86,20241014,2024-10-14,OUT,24
86,20241021,2024-10-21,IN,33
86,20241028,2024-10-28,IN,37
86,20241104,2024-11-04,OUT,24
86,20241111,2024-11-11,IN,23
86,20241118,2024-11-18,IN,36
86,20241125,2024-11-25,IN,37
86,20241202,2024-12-02,IN,39
86,20241209,2024-12-09,OUT,27
86,20241216,2024-12-16,IN,19
86,20241223,2024-12-23,IN,33
86,20241230,2024-12-30,IN,52
86,20250106,2025-01-06,OUT,27
86,20250113,2025-01-13,IN,25
86,20250120,2025-01-20,OUT,26
86,20250127,2025-01-27,OUT,39
86,20250203,2025-02-03,OUT,15
86,20250210,2025-02-10,IN,34
86,20250217,2025-02-17,IN,30
86,20250224,2025-02-24,IN,26
86,20250303,2025-03-03,IN,18
86,20250310,2025-03-10,IN,28
86,20250317,2025-03-17,IN,37
86,20250324,2025-03-24,OUT,11
86,20250331,2025-03-31,IN,25
86,20250407,2025-04-07,OUT,8
86,20250414,2025-04-14,OUT,13
86,20250421,2025-04-21,IN,22
86,20250428,2025-04-28,IN,27
86,20250505,2025-05-05,IN,32
86,20250512,2025-05-12,OUT,25
86,20250519,2025-05-19,IN,25
86,20250526,2025-05-26,IN,35
86,20250602,2025-06-02,IN,43
86,20250609,2025-06-09,IN,32
86,20250616,2025-06-16,OUT,34
86,20250623,2025-06-23,IN,16
86,20250630,2025-06-30,IN,24
86,20250707,2025-07-07,OUT,35
86,20250714,2025-07-14,OUT,21
86,20250721,2025-07-21,IN,29
86,20250728,2025-07-28,IN,14
86,20250804,2025-08-04,OUT,30
86,20250811,2025-08-11,IN,32
86,20250818,2025-08-18,IN,8
86,20250825,2025-08-25,OUT,29
86,20250901,2025-09-01,OUT,15
86,20250908,2025-09-08,IN,9
86,20250915,2025-09-15,IN,30
86,20250922,2025-09-22,IN,23
86,20250929,2025-09-29,OUT,17
86,20251006,2025-10-06,IN,18
86,20251013,2025-10-13,OUT,1
86,20251020,2025-10-20,IN,21
86,20251027,2025-10-27,IN,30
86,20251103,2025-11-03,IN,29
86,20251110,2025-11-10,IN,37
86,20251117,2025-11-17,IN,33
86,20251124,2025-11-24,IN,31
86,20251201,2025-12-01,OUT,26
86,20251208,2025-12-08,OUT,18
86,20251215,2025-12-15,IN,19
86,20251222,2025-12-22,IN,36
86,20251229,2025-12-29,OUT,3
6,20240101,2024-01-01,IN,35
6,20240108,2024-01-08,IN,22
6,20240115,2024-01-15,OUT,13
6,20240122,2024-01-22,OUT,26
6,20240129,2024-01-29,OUT,30
6,20240205,2024-02-05,OUT,16
6,20240212,2024-02-12,OUT,3
6,20240219,2024-02-19,OUT,35
6,20240226,2024-02-26,OUT,1
6,20240304,2024-03-04,OUT,13
6,20240311,2024-03-11,IN,31
6,20240318,2024-03-18,IN,28
6,20240325,2024-03-25,IN,17
6,20240401,2024-04-01,IN,24
6,20240408,2024-04-08,IN,17
6,20240415,2024-04-15,IN,44
6,20240422,2024-04-22,OUT,32
6,20240429,2024-04-29,OUT,7
6,20240506,2024-05-06,OUT,15
6,20240513,2024-05-13,IN,26
6,20240520,2024-05-20,IN,23
6,20240527,2024-05-27,IN,46
6,20240603,2024-06-03,IN,50
6,20240610,2024-06-10,IN,34
6,20240617,2024-06-17,OUT,23
6,20240624,2024-06-24,OUT,23
6,20240701,2024-07-01,IN,37
6,20240708,2024-07-08,OUT,9
6,20240715,2024-07-15,IN,30
6,20240722,2024-07-22,IN,21
6,20240729,2024-07-29,OUT,28
6,20240805,2024-08-05,OUT,28
6,20240812,2024-08-12,OUT,19
6,20240819,2024-08-19,IN,27
6,20240826,2024-08-26,IN,30
6,20240902,2024-09-02,OUT,22
6,20240909,2024-09-09,OUT,37
6,20240916,2024-09-16,IN,29
6,20240923,2024-09-23,IN,30
6,20240930,2024-09-30,OUT,25
6,20241007,2024-10-07,IN,22
6,20241014,2024-10-14,IN,26
6,20241021,2024-10-21,OUT,17
6,20241028,2024-10-28,OUT,7
6,20241104,2024-11-04,IN,21
6,20241111,2024-11-11,IN,31
6,20241118,2024-11-18,IN,42
6,20241125,2024-11-25,IN,34
6,20241202,2024-12-02,IN,27
6,20241209,2024-12-09,OUT,20
6,20241216,2024-12-16,OUT,12
6,20241223,2024-12-23,OUT,5
6,20241230,2024-12-30,IN,38
6,20250106,2025-01-06,OUT,30
6,20250113,2025-01-13,IN,27
6,20250120,2025-01-20,OUT,10
6,20250127,2025-01-27,IN,24
6,20250203,2025-02-03,IN,8
6,20250210,2025-02-10,IN,30
6,20250217,2025-02-17,IN,47
6,20250224,2025-02-24,IN,42
6,20250303,2025-03-03,OUT,25
6,20250310,2025-03-10,IN,21
6,20250317,2025-03-17,OUT,14
6,20250324,2025-03-24,OUT,1
6,20250331,2025-03-31,IN,31
6,20250407,2025-04-07,OUT,23
6,20250414,2025-04-14,OUT,1
6,20250421,2025-04-21,OUT,22
6,20250428,2025-04-28,OUT,13
6,20250505,2025-05-05,IN,35
6,20250512,2025-05-12,IN,40
6,20250519,2025-05-19,IN,25
6,20250526,2025-05-26,OUT,26
6,20250602,2025-06-02,OUT,23
6,20250609,2025-06-09,IN,41
6,20250616,2025-06-16,OUT,18
6,20250623,2025-06-23,OUT,26
6,20250630,2025-06-30,OUT,11
6,20250707,2025-07-07,IN,23
6,20250714,2025-07-14,IN,43
6,20250721,2025-07-21,IN,30
6,20250728,2025-07-28,IN,32
6,20250804,2025-08-04,OUT,8
6,20250811,2025-08-11,IN,31
6,20250818,2025-08-18,IN,30
6,20250825,2025-08-25,IN,18
6,20250901,2025-09-01,IN,39
6,20250908,2025-09-08,IN,34
6,20250915,2025-09-15,IN,21
6,20250922,2025-09-22,OUT,29
6,20250929,2025-09-29,IN,24
6,20251006,2025-10-06,IN,33
6,20251013,2025-10-13,IN,15
6,20251020,2025-10-20,IN,37
6,20251027,2025-10-27,OUT,30
6,20251103,2025-11-03,OUT,23
6,20251110,2025-11-10,IN,31
6,20251117,2025-11-17,OUT,16
6,20251124,2025-11-24,IN,35
6,20251201,2025-12-01,IN,39
6,20251208,2025-12-08,OUT,24
6,20251215,2025-12-15,IN,32
6,20251222,2025-12-22,OUT,14
6,20251229,2025-12-29,OUT,21
91,20240101,2024-01-01,IN,1
91,20240108,2024-01-08,OUT,33
91,20240115,2024-01-15,IN,27
91,20240122,2024-01-22,IN,33
91,20240129,2024-01-29,IN,36
91,20240205,2024-02-05,IN,12
91,20240212,2024-02-12,OUT,17
91,20240219,2024-02-19,IN,37
91,20240226,2024-02-26,OUT,18
91,20240304,2024-03-04,IN,31
91,20240311,2024-03-11,OUT,19
91,20240318,2024-03-18,OUT,23
91,20240325,2024-03-25,OUT,23
91,20240401,2024-04-01,IN,30
91,20240408,2024-04-08,IN,35
91,20240415,2024-04-15,OUT,22
91,20240422,2024-04-22,IN,38
91,20240429,2024-04-29,IN,27
91,20240506,2024-05-06,IN,35
91,20240513,2024-05-13,IN,38
91,20240520,2024-05-20,IN,30
91,20240527,2024-05-27,IN,29
91,20240603,2024-06-03,IN,35
91,20240610,2024-06-10,IN,36
91,20240617,2024-06-17,IN,9
91,20240624,2024-06-24,IN,29
91,20240701,2024-07-01,IN,23
91,20240708,2024-07-08,IN,37
91,20240715,2024-07-15,OUT,42
91,20240722,2024-07-22,IN,22
91,20240729,2024-07-29,OUT,4
91,20240805,2024-08-05,IN,19
91,20240812,2024-08-12,IN,23
91,20240819,2024-08-19,IN,25
91,20240826,2024-08-26,OUT,17
91,20240902,2024-09-02,OUT,20
91,20240909,2024-09-09,IN,38
91,20240916,2024-09-16,OUT,16
91,20240923,2024-09-23,IN,34
91,20240930,2024-09-30,IN,42
91,20241007,2024-10-07,IN,35
91,20241014,2024-10-14,IN,39
91,20241021,2024-10-21,IN,43
91,20241028,2024-10-28,IN,42
91,20241104,2024-11-04,IN,37
91,20241111,2024-11-11,OUT,30
91,20241118,2024-11-18,OUT,26
91,20241125,2024-11-25,OUT,24
91,20241202,2024-12-02,IN,30
91,20241209,2024-12-09,IN,38
91,20241216,2024-12-16,IN,44
91,20241223,2024-12-23,IN,27
91,20241230,2024-12-30,IN,21
91,20250106,2025-01-06,IN,17
91,20250113,2025-01-13,IN,29
91,20250120,2025-01-20,IN,37
91,20250127,2025-01-27,IN,21
91,20250203,2025-02-03,IN,27
91,20250210,2025-02-10,IN,29
91,20250217,2025-02-17,OUT,20
91,20250224,2025-02-24,OUT,13
91,20250303,2025-03-03,IN,22
91,20250310,2025-03-10,OUT,27
91,20250317,2025-03-17,OUT,7
91,20250324,2025-03-24,IN,35
91,20250331,2025-03-31,IN,35
91,20250407,2025-04-07,IN,26
91,20250414,2025-04-14,IN,60
91,20250421,2025-04-21,IN,33
91,20250428,2025-04-28,IN,18
91,20250505,2025-05-05,IN,23
91,20250512,2025-05-12,IN,25
91,20250519,2025-05-19,IN,27
91,20250526,2025-05-26,IN,19
91,20250602,2025-06-02,IN,29
91,20250609,2025-06-09,IN,45
91,20250616,2025-06-16,IN,36
91,20250623,2025-06-23,OUT,26
91,20250630,2025-06-30,IN,44
91,20250707,2025-07-07,OUT,29
91,20250714,2025-07-14,IN,31
91,20250721,2025-07-21,IN,22
91,20250728,2025-07-28,OUT,21
91,20250804,2025-08-04,IN,32
91,20250811,2025-08-11,IN,4
91,20250818,2025-08-18,OUT,38
91,20250825,2025-08-25,OUT,5
91,20250901,2025-09-01,IN,26
91,20250908,2025-09-08,OUT,4
91,20250915,2025-09-15,IN,39
91,20250922,2025-09-22,OUT,16
91,20250929,2025-09-29,OUT,13
91,20251006,2025-10-06,IN,37
91,20251013,2025-10-13,IN,43
91,20251020,2025-10-20,IN,28
91,20251027,2025-10-27,IN,33
91,20251103,2025-11-03,IN,23
91,20251110,2025-11-10,IN,18
91,20251117,2025-11-17,IN,34
91,20251124,2025-11-24,OUT,17
91,20251201,2025-12-01,IN,23
91,20251208,2025-12-08,OUT,1
91,20251215,2025-12-15,OUT,30
91,20251222,2025-12-22,in,20
91,20251229,2025-12-29,OUT,11
69,20240101,2024-01-01,IN,17
69,20240108,2024-01-08,IN,21
69,20240115,2024-01-15,OUT,12
69,20240122,2024-01-22,IN,32
69,20240129,2024-01-29,IN,31
69,20240205,2024-02-05,IN,35
69,20240212,2024-02-12,OUT,31
69,20240219,2024-02-19,IN,45
69,20240226,2024-02-26,IN,32
69,20240304,2024-03-04,OUT,16
69,20240311,2024-03-11,IN,31
69,20240318,2024-03-18,IN,33
69,20240325,2024-03-25,OUT,10
69,20240401,2024-04-01,OUT,32
69,20240408,2024-04-08,IN,30
69,20240415,2024-04-15,OUT,5
69,20240422,2024-04-22,OUT,22
69,20240429,2024-04-29,IN,34
69,20240506,2024-05-06,IN,28
69,20240513,2024-05-13,OUT,26
69,20240520,2024-05-20,OUT,26
69,20240527,2024-05-27,IN,22
69,20240603,2024-06-03,OUT,19
69,20240610,2024-06-10,OUT,33
69,20240617,2024-06-17,IN,36
69,20240624,2024-06-24,OUT,7
69,20240701,2024-07-01,IN,19
69,20240708,2024-07-08,IN,10
69,20240715,2024-07-15,OUT,12
69,20240722,2024-07-22,IN,30
69,20240729,2024-07-29,OUT,17
69,20240805,2024-08-05,IN,22
69,20240812,2024-08-12,IN,19
69,20240819,2024-08-19,OUT,18
69,20240826,2024-08-26,OUT,30
69,20240902,2024-09-02,OUT,24
69,20240909,2024-09-09,in,22
69,20240916,2024-09-16,IN,49
69,20240923,2024-09-23,IN,42
69,20240930,2024-09-30,OUT,2
69,20241007,2024-10-07,IN,29
69,20241014,2024-10-14,IN,32
69,20241021,2024-10-21,OUT,25
69,20241028,2024-10-28,OUT,22
69,20241104,2024-11-04,IN,23
69,20241111,2024-11-11,OUT,32
69,20241118,2024-11-18,IN,24
69,20241125,2024-11-25,IN,22
69,20241202,2024-12-02,in,26
69,20241209,2024-12-09,IN,29
69,20241216,2024-12-16,IN,24
69,20241223,2024-12-23,IN,25
69,20241230,2024-12-30,IN,22
69,20250106,2025-01-06,IN,31
69,20250113,2025-01-13,IN,30
69,20250120,2025-01-20,OUT,27
69,20250127,2025-01-27,OUT,18
69,20250203,2025-02-03,IN,29
69,20250210,2025-02-10,OUT,16
69,20250217,2025-02-17,OUT,18
69,20250224,2025-02-24,OUT,14
69,20250303,2025-03-03,OUT,25
69,20250310,2025-03-10,OUT,27
69,20250317,2025-03-17,IN,41
69,20250324,2025-03-24,IN,34
69,20250331,2025-03-31,OUT,8
69,20250407,2025-04-07,IN,18
69,20250414,2025-04-14,OUT,33
69,20250421,2025-04-21,OUT,11
69,20250428,2025-04-28,IN,37
69,20250505,2025-05-05,IN,32
69,20250512,2025-05-12,IN,31
69,20250519,2025-05-19,OUT,15
69,20250526,2025-05-26,IN,24
69,20250602,2025-06-02,IN,41
69,20250609,2025-06-09,IN,38
69,20250616,2025-06-16,OUT,28
69,20250623,2025-06-23,IN,52
69,20250630,2025-06-30,OUT,11
69,20250707,2025-07-07,IN,37
69,20250714,2025-07-14,OUT,28
69,20250721,2025-07-21,OUT,25
69,20250728,2025-07-28,IN,35
69,20250804,2025-08-04,OUT,27
69,20250811,2025-08-11,IN,42
69,20250818,2025-08-18,IN,33
69,20250825,2025-08-25,OUT,30
69,20250901,2025-09-01,IN,29
69,20250908,2025-09-08,IN,35
69,20250915,2025-09-15,IN,32
69,20250922,2025-09-22,OUT,31
69,20250929,2025-09-29,IN,48
69,20251006,2025-10-06,IN,31
69,20251013,2025-10-13,IN,39
69,20251020,2025-10-20,OUT,38
69,20251027,2025-10-27,IN,51
69,20251103,2025-11-03,OUT,25
69,20251110,2025-11-10,OUT,32
69,20251117,2025-11-17,IN,21
69,20251124,2025-11-24,IN,25
69,20251201,2025-12-01,OUT,16
69,20251208,2025-12-08,OUT,5
69,20251215,2025-12-15,OUT,17
