OrderLineID,OrderID,ProductID,Quantity,UnitPrice,Discount,StandardCost,LineRevenue,LineCost,LineMargin
775,10312,20,1,639.66,0.0,412.12,639.66,412.12,227.54
776,10312,91,3,268.39,0.15,207.93,684.3945,623.79,60.60450000000003
777,10312,89,1,628.07,0.0,416.11,628.07,416.11,211.96
778,10313,24,2,307.81,0.0,190.47,615.62,380.94,234.68
779,10314,107,4,514.9,0.0,392.92,2059.6,1571.68,487.9199999999998
780,10314,38,3,796.85,0.0,425.58,2390.55,1276.74,1113.81
781,10315,26,2,1059.12,0.0,581.9,2118.24,1163.8,954.4399999999998
782,10316,12,2,253.66,0.0,178.83,507.32,357.66,149.66
783,10316,11,4,459.84,0.05,369.05,1747.392,1476.2,271.1919999999998
784,10317,120,1,522.0,0.0,389.06,522.0,389.06,132.94
785,10317,99,2,837.91,0.0,436.94,1675.82,873.88,801.9399999999999
786,10317,84,3,264.26,0.0,195.86,792.78,587.58,205.1999999999999
787,10317,116,1,727.38,0.0,477.91,727.38,477.91,249.47
788,10318,76,1,759.03,0.0,545.42,759.03,545.42,213.61
789,10318,79,6,732.62,0.0,404.92,4395.72,2429.52,1966.2
790,10318,50,1,25.88,0.0,20.12,25.88,20.12,5.759999999999998
791,10318,100,1,971.81,0.15,532.82,826.0384999999999,532.82,293.2184999999998
792,10319,57,2,1030.66,0.0,558.17,2061.32,1116.34,944.9800000000002
793,10319,24,1,307.81,0.05,190.47,292.4195,190.47,101.9495
794,10319,20,6,639.66,0.0,412.12,3837.96,2472.72,1365.24
795,10319,114,2,884.36,0.0,583.94,1768.72,1167.88,600.8399999999999
796,10320,101,3,490.46,0.1,387.01,1324.242,1161.03,163.212
797,10320,120,4,522.0,0.0,389.06,2088.0,1556.24,531.76
798,10320,21,1,123.88,0.05,77.61,117.686,77.61,40.07599999999999
799,10321,109,1,339.09,0.0,198.61,339.09,198.61,140.48
800,10321,77,5,145.17,0.0,91.21,725.8499999999999,456.05,269.8
801,10321,60,1,874.58,0.2,536.07,699.6640000000001,536.07,163.5940000000001
802,10322,101,6,490.46,0.0,387.01,2942.76,2322.06,620.6999999999998
803,10322,95,6,446.11,0.0,320.14,2676.66,1920.84,755.8199999999999
804,10322,93,1,260.16,0.1,158.48,234.144,158.48,75.66400000000004
805,10323,38,3,720.95,0.0,425.58,2162.85,1276.74,886.1100000000004
806,10323,50,6,27.17,0.0,20.12,163.02,120.72,42.30000000000001
807,10323,113,3,215.78,0.0,162.8,647.34,488.4,158.94
808,10324,3,1,129.6,0.0,97.83,129.6,97.83,31.77
809,10325,67,3,112.2,0.0,76.32,336.6,228.96,107.64
810,10326,4,3,78.62,0.15,39.56,200.481,118.68,81.80099999999999
811,10326,46,2,134.85,0.0,76.16,269.7,152.32,117.38
812,10326,32,2,739.88,0.0,498.1,1479.76,996.2,483.5599999999999
813,10326,63,2,216.79,0.0,140.62,433.58,281.24,152.34
814,10327,46,4,128.11,0.0,76.16,512.44,304.64,207.8000000000001
815,10327,108,2,566.09,0.2,428.75,905.7440000000001,857.5,48.24400000000014
816,10327,72,1,455.12,0.05,300.86,432.364,300.86,131.504
817,10327,17,2,85.63,0.1,43.71,154.134,87.42,66.71399999999998
818,10328,82,1,590.95,0.15,381.95,502.3075,381.95,120.3575
819,10328,49,1,511.7,0.0,316.03,511.7,316.03,195.67
820,10328,51,2,38.48,0.0,23.7,76.96,47.4,29.56
821,10329,1,1,424.38,0.05,227.85,403.161,227.85,175.311
822,10329,95,1,446.11,0.0,320.14,446.11,320.14,125.97
823,10329,71,1,809.55,0.0,577.66,809.55,577.66,231.89
824,10329,106,6,581.29,0.05,331.5,3313.353,1989.0,1324.353
825,10330,90,1,736.69,0.0,562.35,736.69,562.35,174.34
826,10330,73,6,214.52,0.0,174.48,1287.12,1046.88,240.2400000000002
827,10331,35,2,98.2,0.0,49.36,196.4,98.72,97.68
828,10332,12,2,267.01,0%,178.83,534.02,357.66,176.36
829,10332,27,3,1080.55,0.15,564.0,2755.4025,1692.0,1063.4025
830,10333,92,4,1055.9,0.0,555.19,4223.6,2220.76,2002.84
831,10333,120,2,495.9,0.0,389.06,991.8,778.12,213.6799999999999
832,10334,116,4,765.66,0.0,477.91,3062.64,1911.64,1151.0
833,10334,76,2,759.03,0.0,545.42,1518.06,1090.84,427.22
834,10334,52,5,308.58,0.0,192.04,1542.9,960.1999999999999,582.6999999999999
835,10335,44,2,750.92,0.1,439.12,1351.656,878.24,473.4159999999999
836,10336,8,4,152.44,0.1,113.19,548.784,452.76,96.024
837,10336,88,4,494.85,0.0,388.88,1979.4,1555.52,423.8800000000001
838,10337,112,3,90.76,0.0,60.74,272.28,182.22,90.06000000000003
839,10337,32,6,702.89,0.0,498.1,4217.34,2988.6,1228.74
840,10338,17,1,85.63,0.0,43.71,85.63,43.71,41.91999999999999
841,10338,74,1,589.09,0.0,367.69,589.09,367.69,221.4
842,10339,66,3,349.05,0.0,253.36,1047.15,760.08,287.0700000000001
843,10339,38,1,720.95,0.0,425.58,720.95,425.58,295.3700000000001
844,10340,43,2,263.6,0.0,190.03,527.2,380.06,147.14
845,10340,23,4,261.27,0%,158.97,1045.08,635.88,409.1999999999999
846,10341,23,5,261.27,0.1,158.97,1175.715,794.85,380.8649999999999
847,10342,25,1,445.19,0.0,330.29,445.19,330.29,114.9
848,10343,47,2,754.71,0.0,457.67,1509.42,915.34,594.08
849,10344,42,1,252.52,0.0,201.88,252.52,201.88,50.64000000000001
850,10344,56,1,235.76,0.15,177.4,200.396,177.4,22.99599999999998
851,10344,24,2,292.42,0.0,190.47,584.84,380.94,203.9
852,10344,9,1,286.25,0.0,186.02,286.25,186.02,100.23
853,10345,95,3,446.11,0.0,320.14,1338.33,960.42,377.91
854,10345,25,3,445.19,0.0,330.29,1335.57,990.8700000000001,344.6999999999998
855,10345,12,3,253.66,0.15,178.83,646.833,536.49,110.343
856,10345,70,5,437.72,0.0,221.36,2188.6,1106.8,1081.8
857,10346,18,4,1070.27,0.0,579.55,4281.08,2318.2,1962.88
858,10346,27,3,1080.55,0.0,564.0,3241.65,1692.0,1549.65
859,10347,35,6,98.2,0.0,49.36,589.2,296.16,293.0400000000001
860,10347,37,2,15.36,0.0,8.29,30.72,16.58,14.14
861,10347,80,1,260.95,0.15,146.39,221.8075,146.39,75.41749999999999
862,10347,73,3,214.52,0.05,174.48,611.3820000000001,523.4399999999999,87.94200000000012
863,10348,47,3,754.71,0.0,457.67,2264.13,1373.01,891.1200000000001
864,10348,8,4,144.82,0.0,113.19,579.28,452.76,126.52
865,10348,51,1,40.51,0.0,23.7,40.51,23.7,16.81
866,10349,87,6,427.76,0.1,309.7,2309.904,1858.2,451.7040000000002
867,10350,113,2,227.14,0.05,162.8,431.566,325.6,105.966
868,10350,88,3,520.9,0.0,388.88,1562.7,1166.64,396.0599999999999
869,10351,51,2,40.51,0.05,23.7,76.969,47.4,29.569
870,10351,8,2,160.06,0.0,113.19,320.12,226.38,93.74000000000001
871,10351,72,3,455.12,0.0,300.86,1365.36,902.58,462.7800000000001
872,10351,27,2,1080.55,0.0,564.0,2161.1,1128.0,1033.1
873,10352,48,2,776.65,0.0,463.73,1553.3,927.46,625.8399999999999
874,10352,78,2,824.28,0.0,591.46,1648.56,1182.92,465.6399999999999
875,10352,44,1,750.92,0.0,439.12,750.92,439.12,311.8
876,10353,26,1,1059.12,0.0,581.9,1059.12,581.9,477.2199999999999
877,10353,119,2,209.82,0.0,172.06,419.64,344.12,75.51999999999998
878,10353,55,2,178.05,0.0,141.13,356.1,282.26,73.84000000000003
879,10354,32,2,702.89,0.0,498.1,1405.78,996.2,409.5799999999999
880,10354,55,2,178.05,0.0,141.13,356.1,282.26,73.84000000000003
881,10355,105,1,11.17,0.0,8.01,11.17,8.01,3.16
882,10355,37,2,14.59,0.0,8.29,29.18,16.58,12.6
883,10356,50,3,25.88,0.0,20.12,77.64,60.36,17.28
884,10357,39,2,584.17,0.0,463.91,1168.34,927.82,240.5199999999999
885,10357,110,2,735.83,0.0,391.53,1471.66,783.06,688.6000000000001
886,10357,26,4,1059.12,0.0,581.9,4236.48,2327.6,1908.88
887,10358,108,1,566.09,0.0,428.75,566.09,428.75,137.34
888,10358,79,4,769.25,0.1,404.92,2769.3,1619.68,1149.62
889,10358,61,3,930.51,0.0,485.43,2791.53,1456.29,1335.24
890,10358,75,2,48.16,0.0,35.63,96.32,71.26,25.05999999999999
891,10359,5,3,640.62,0.05,362.66,1825.767,1087.98,737.787
892,10360,32,1,739.88,0.0,498.1,739.88,498.1,241.78
893,10360,53,4,762.69,0.0,545.0,3050.76,2180.0,870.7600000000002
894,10361,79,1,732.62,0.0,404.92,732.62,404.92,327.7
895,10361,116,2,765.66,0.0,477.91,1531.32,955.82,575.4999999999999
896,10362,12,3,280.36,0.05,178.83,799.026,536.49,262.5359999999999
897,10362,65,2,14.7,0.0,9.14,29.4,18.28,11.12
898,10362,64,1,882.22,0.15,491.72,749.8870000000001,491.72,258.167
899,10363,66,2,349.05,0.0,253.36,698.1,506.72,191.38
900,10363,30,4,44.27,0.0,31.91,177.08,127.64,49.44000000000001
901,10363,14,3,"189,53",0.05,123.81,540.1605,371.43,168.7304999999999
902,10364,12,2,267.01,0.0,178.83,534.02,357.66,176.36
903,10364,102,2,203.84,0.0,101.17,407.68,202.34,205.34
904,10364,34,2,163.64,0.0,88.85,327.28,177.7,149.58
905,10365,61,4,977.04,0.0,485.43,3908.16,1941.72,1966.44
906,10365,107,3,542.0,0.05,392.92,1544.7,1178.76,365.9399999999998
907,10365,81,6,362.73,0.0,223.83,2176.38,1342.98,833.4000000000001
908,10366,62,5,250.15,0.0,194.21,1250.75,971.0500000000001,279.6999999999999
909,10366,117,1,555.13,0.0,348.26,555.13,348.26,206.87
910,10366,96,6,121.62,0.1,60.4,656.748,362.4,294.3480000000001
911,10367,115,5,867.77,0.0,535.77,4338.85,2678.85,1660.0
912,10367,10,4,375.46,0.0,262.01,1501.84,1048.04,453.8
913,10368,105,5,10.64,0.0,8.01,53.2,40.05,13.15000000000001
914,10368,67,5,112.2,0.0,76.32,561.0,381.6,179.4
915,10368,68,1,825.59,0.0,566.03,825.59,566.03,259.5600000000001
916,10368,73,3,214.52,0.0,174.48,643.5600000000001,523.4399999999999,120.1200000000001
917,10369,72,4,433.45,0.0,300.86,1733.8,1203.44,530.3599999999999
918,10369,1,3,446.72,0.0,227.85,1340.16,683.55,656.6100000000001
919,10369,116,1,803.94,0.0,477.91,803.94,477.91,326.03
920,10369,40,4,268.07,0.0,218.29,1072.28,873.16,199.12
921,10370,66,1,331.6,0.0,253.36,331.6,253.36,78.24000000000001
922,10370,95,4,446.11,0.0,320.14,1784.44,1280.56,503.8800000000001
923,10371,2,1,739.63,0%,440.54,739.63,440.54,299.09
924,10371,75,3,50.7,0.0,35.63,152.1,106.89,45.21000000000001
925,10372,7,3,719.62,0.0,500.3,2158.86,1500.9,657.96
926,10372,23,1,275.02,0.0,158.97,275.02,158.97,116.05
927,10372,49,2,511.7,0.0,316.03,1023.4,632.06,391.34
928,10372,107,4,542.0,0.0,392.92,2168.0,1571.68,596.3199999999999
929,10373,116,2,765.66,0.0,477.91,1531.32,955.82,575.4999999999999
930,10373,45,1,798.74,0.05,532.89,758.803,532.89,225.913
931,10373,115,1,867.77,0.0,535.77,867.77,535.77,332.0
932,10373,49,1,487.33,0.15,316.03,414.2304999999999,316.03,98.20049999999998
933,10374,54,1,449.63,0.0,249.18,449.63,249.18,200.45
934,10375,95,1,446.11,0.0,320.14,446.11,320.14,125.97
935,10375,72,5,433.45,0%,300.86,2167.25,1504.3,662.9499999999998
936,10375,20,3,607.68,0.0,412.12,1823.04,1236.36,586.6799999999998
937,10376,114,1,884.36,0.0,583.94,884.36,583.94,300.42
938,10376,67,6,112.2,0.0,76.32,673.2,457.92,215.2800000000001
939,10376,108,1,625.67,0.0,428.75,625.67,428.75,196.92
940,10376,72,5,433.45,0.0,300.86,2167.25,1504.3,662.9499999999998
941,10377,39,2,584.17,0.15,463.91,993.0889999999999,927.82,65.26899999999989
942,10377,85,2,51.39,0.0,29.26,102.78,58.52,44.26
943,10378,26,5,1112.08,0.0,581.9,5560.4,2909.5,2650.9
944,10378,21,4,117.69,0.0,77.61,470.76,310.44,160.32
945,10378,58,3,724.49,0%,381.88,2173.47,1145.64,1027.83
946,10378,45,1,840.78,0.0,532.89,840.78,532.89,307.89
947,10379,5,1,608.59,0.0,362.66,608.59,362.66,245.93
948,10379,78,2,783.07,0.0,591.46,1566.14,1182.92,383.22
949,10379,38,4,758.9,0.0,425.58,3035.6,1702.32,1333.28
950,10379,59,4,651.93,0.0,483.18,2607.72,1932.72,674.9999999999998
951,10380,115,2,913.44,0.0,535.77,1826.88,1071.54,755.3400000000001
952,10381,98,1,305.81,0.2,206.72,244.648,206.72,37.92800000000003
953,10382,20,1,639.66,0.05,412.12,607.6769999999999,412.12,195.5569999999999
954,10383,24,3,307.81,0.15,190.47,784.9155000000001,571.41,213.5055000000001
955,10384,31,4,334.8,0.05,236.26,1272.24,945.04,327.2
956,10384,81,4,381.82,0.0,223.83,1527.28,895.32,631.9599999999999
957,10385,74,1,589.09,0.05,367.69,559.6355,367.69,191.9455
958,10385,71,4,769.07,0.0,577.66,3076.28,2310.64,765.6400000000003
959,10385,35,3,98.2,0.0,49.36,294.6,148.08,146.52
960,10385,26,2,1059.12,0.05,581.9,2012.328,1163.8,848.5279999999998
961,10386,55,2,178.05,0.1,141.13,320.49,282.26,38.23000000000002
962,10386,72,3,411.78,0.0,300.86,1235.34,902.58,332.7599999999999
963,10387,22,2,49.07,0.15,25.46,83.419,50.92,32.499
964,10388,69,1,580.47,0.0,313.68,580.47,313.68,266.79
965,10389,58,2,724.49,0.0,381.88,1448.98,763.76,685.22
966,10389,55,1,178.05,0.0,141.13,178.05,141.13,36.92000000000002
967,10390,58,2,688.27,0.0,381.88,1376.54,763.76,612.78
968,10390,104,1,113.16,0.0,65.38,113.16,65.38,47.78
969,10390,26,4,1059.12,0.05,581.9,4024.655999999999,2327.6,1697.056
970,10391,26,3,1112.08,0.0,581.9,3336.24,1745.7,1590.54
971,10391,87,4,427.76,0.0,309.7,1711.04,1238.8,472.24
972,10391,8,3,144.82,0.0,113.19,434.46,339.57,94.88999999999999
973,10391,39,1,584.17,0.0,463.91,584.17,463.91,120.2599999999999
974,10392,31,1,334.8,0.05,236.26,318.06,236.26,81.80000000000001
975,10392,20,3,"639,66",0.15,412.12,1631.133,1236.36,394.7729999999999
976,10392,111,4,655.7,0.0,396.28,2622.8,1585.12,1037.68
977,10392,93,1,273.85,0.05,158.48,260.1575,158.48,101.6775
978,10393,51,2,38.48,0.0,23.7,76.96,47.4,29.56
979,10393,78,1,824.28,0.0,591.46,824.28,591.46,232.8199999999999
980,10394,95,6,423.8,0.0,320.14,2542.8,1920.84,621.9600000000003
981,10394,56,3,235.76,0.0,177.4,707.28,532.2,175.0799999999999
982,10394,50,4,25.88,0.0,20.12,103.52,80.48,23.03999999999999
983,10394,31,3,351.54,0.0,236.26,1054.62,708.78,345.8400000000001
984,10395,30,1,46.6,0.0,31.91,46.6,31.91,14.69
985,10395,8,3,160.06,0.1,113.19,432.162,339.57,92.59200000000004
986,10395,118,4,215.44,0.0,121.17,861.76,484.68,377.08
987,10396,108,5,595.88,0.0,428.75,2979.4,2143.75,835.6500000000001
988,10396,69,3,552.83,0.0,313.68,1658.49,941.04,717.4500000000003
989,10396,38,1,758.9,0.0,425.58,758.9,425.58,333.32
990,10396,55,2,178.05,0.0,141.13,356.1,282.26,73.84000000000003
991,10397,50,1,24.59,0.0,20.12,24.59,20.12,4.469999999999999
992,10397,28,6,698.95,0.05,360.75,3984.015,2164.5,1819.515
993,10397,16,3,465.29,0.0,366.49,1395.87,1099.47,296.4000000000001
994,10397,32,4,739.88,0.0,498.1,2959.52,1992.4,967.1199999999999
995,10398,68,1,866.87,0.0,566.03,866.87,566.03,300.84
996,10398,63,1,216.79,0.0,140.62,216.79,140.62,76.16999999999999
997,10398,16,1,489.78,0.1,366.49,440.802,366.49,74.31199999999995
998,10398,94,1,767.31,0.05,491.25,728.9445,491.25,237.6944999999999
999,10399,85,2,51.39,0.0,29.26,102.78,58.52,44.26
1000,10400,47,4,754.71,0.05,457.67,2867.898,1830.68,1037.218
1001,10400,62,1,262.66,0.0,194.21,262.66,194.21,68.45000000000002
1002,10401,73,4,214.52,0.0,174.48,858.08,697.92,160.1600000000001
1003,10402,13,3,505.22,0.0,276.36,1515.66,829.08,686.58
1004,10402,68,4,825.59,0.0,566.03,3302.36,2264.12,1038.24
1005,10402,52,4,308.58,0.0,192.04,1234.32,768.16,466.16
1006,10403,70,2,437.72,0.0,221.36,875.44,442.72,432.72
1007,10403,75,2,50.7,0.0,35.63,101.4,71.26,30.14
1008,10403,8,3,144.82,0.0,113.19,434.46,339.57,94.88999999999999
1009,10403,2,2,702.65,0.0,440.54,1405.3,881.08,524.2199999999999
1010,10404,105,6,10.11,0.0,8.01,60.66,48.06,12.59999999999999
1011,10404,54,3,449.63,0%,249.18,1348.89,747.54,601.3499999999999
1012,10404,44,2,713.37,0.0,439.12,1426.74,878.24,548.5
1013,10405,104,5,113.16,0.0,65.38,565.8,326.9,238.9
1014,10405,40,3,282.18,0.0,218.29,846.54,654.87,191.67
1015,10406,109,3,356.94,0.0,198.61,1070.82,595.83,474.9899999999999
1016,10406,17,4,85.63,0.1,43.71,308.268,174.84,133.428
1017,10406,9,1,301.32,0.0,186.02,301.32,186.02,115.3
1018,10407,81,5,381.82,0.0,223.83,1909.1,1119.15,789.9499999999998
1019,10407,108,1,595.88,0.0,428.75,595.88,428.75,167.13
1020,10407,15,2,420.16,0.0,357.49,840.32,714.98,125.34
1021,10408,90,2,736.69,0.0,562.35,1473.38,1124.7,348.6800000000001
1022,10408,48,1,739.67,0.0,463.73,739.67,463.73,275.9399999999999
1023,10408,59,1,619.33,0.0,483.18,619.33,483.18,136.15
1024,10409,70,1,459.61,0.0,221.36,459.61,221.36,238.25
1025,10409,38,2,758.9,0.0,425.58,1517.8,851.16,666.64
1026,10409,60,2,830.85,0.0,536.07,1661.7,1072.14,589.56
1027,10410,39,2,554.96,0.0,463.91,1109.92,927.82,182.1
1028,10410,104,3,107.5,0.0,65.38,322.5,196.14,126.36
1029,10411,25,2,445.19,0.0,330.29,890.38,660.58,229.8
1030,10411,97,2,922.78,0.0,540.75,1845.56,1081.5,764.06
1031,10411,22,1,49.07,0.0,25.46,49.07,25.46,23.61
1032,10412,76,3,796.98,0.0,545.42,2390.94,1636.26,754.6800000000003
1033,10412,48,3,702.69,0.15,463.73,1791.8595,1391.19,400.6695
1034,10412,63,2,216.79,0.0,140.62,433.58,281.24,152.34
1035,10413,73,3,214.52,0.0,174.48,643.5600000000001,523.4399999999999,120.1200000000001
1036,10414,81,1,381.82,0.0,223.83,381.82,223.83,157.99
1037,10414,92,2,1055.9,0.0,555.19,2111.8,1110.38,1001.42
1038,10414,44,2,750.92,0.0,439.12,1501.84,878.24,623.5999999999999
1039,10414,70,1,437.72,0.0,221.36,437.72,221.36,216.36
1040,10415,108,1,595.88,0.0,428.75,595.88,428.75,167.13
1041,10415,103,1,441.69,0.0,365.83,441.69,365.83,75.86000000000001
1042,10415,89,2,628.07,0.0,416.11,1256.14,832.22,423.9200000000001
1043,10415,88,4,520.9,0.05,388.88,1979.42,1555.52,423.8999999999999
1044,10416,82,4,590.95,0.0,381.95,2363.8,1527.8,836.0000000000002
1045,10416,113,3,227.14,0.0,162.8,681.42,488.4,193.0199999999999
1046,10417,30,3,44.27,0.05,31.91,126.1695,95.73,30.4395
1047,10417,111,3,622.91,0.0,396.28,1868.73,1188.84,679.8900000000001
1048,10417,41,2,880.83,0.0,518.55,1761.66,1037.1,724.5600000000002
1049,10418,116,4,765.66,0.0,477.91,3062.64,1911.64,1151.0
1050,10418,38,3,796.85,0.0,425.58,2390.55,1276.74,1113.81
1051,10419,117,1,555.13,0.0,348.26,555.13,348.26,206.87
1052,10419,108,3,625.67,0.0,428.75,1877.01,1286.25,590.7599999999998
1053,10419,30,2,46.6,0.0,31.91,93.2,63.82,29.38
1054,10419,111,2,655.7,0.0,396.28,1311.4,792.56,518.8400000000001
1055,10420,48,1,739.67,0.15,463.73,628.7194999999999,463.73,164.9894999999999
1056,10421,114,2,884.36,0.0,583.94,1768.72,1167.88,600.8399999999999
1057,10421,30,2,44.27,0.0,31.91,88.54,63.82,24.72000000000001
1058,10421,86,1,470.44,0.0,408.15,470.44,408.15,62.29000000000002
1059,10422,55,1,178.05,0.0,141.13,178.05,141.13,36.92000000000002
1060,10423,14,1,199.51,0.15,123.81,169.5835,123.81,45.77349999999998
1061,10424,41,2,880.83,0.05,518.55,1673.577,1037.1,636.4770000000001
1062,10424,79,4,732.62,0.0,404.92,2930.48,1619.68,1310.8
1063,10424,63,1,227.63,0.0,140.62,227.63,140.62,87.00999999999999
1064,10424,32,6,739.88,0.0,498.1,4439.28,2988.6,1450.679999999999
1065,10425,34,1,163.64,0.1,88.85,147.276,88.85,58.42599999999999
1066,10425,85,3,48.94,0.05,29.26,139.479,87.78,51.69899999999998
1067,10426,67,1,112.2,0.0,76.32,112.2,76.32,35.88000000000001
1068,10427,27,5,1080.55,0.0,564.0,5402.75,2820.0,2582.75
1069,10427,98,4,321.1,0.1,206.72,1155.96,826.88,329.08
1070,10427,53,3,724.56,0.15,545.0,1847.628,1635.0,212.6279999999997
1071,10428,37,1,15.36,0.0,8.29,15.36,8.29,7.07
1072,10428,86,1,519.96,0.0,408.15,519.96,408.15,111.8100000000001
1073,10428,109,3,339.09,0.0,198.61,1017.27,595.83,421.4399999999999
1074,10429,14,2,189.53,0.1,123.81,341.154,247.62,93.53399999999999
1075,10430,12,2,253.66,0.05,178.83,481.954,357.66,124.2939999999999
1076,10430,8,6,152.44,0.0,113.19,914.64,679.14,235.5
1077,10430,99,1,796.01,0.0,436.94,796.01,436.94,359.07
1078,10431,27,4,1134.58,0.0,564.0,4538.32,2256.0,2282.32
1079,10431,6,6,34.08,0.0,17.25,204.48,103.5,100.98
1080,10431,112,3,90.76,0.0,60.74,272.28,182.22,90.06000000000003
1081,10432,14,1,189.53,0.0,123.81,189.53,123.81,65.72
1082,10432,44,3,750.92,0.0,439.12,2252.76,1317.36,935.3999999999996
1083,10432,6,3,34.08,0.0,17.25,102.24,51.75,50.48999999999999
1084,10432,105,5,10.11,0.05,8.01,48.02249999999999,40.05,7.972499999999997
1085,10433,79,3,732.62,0.1,404.92,1978.074,1214.76,763.3140000000001
1086,10433,58,2,724.49,0.0,381.88,1448.98,763.76,685.22
1087,10433,14,4,189.53,0.0,123.81,758.12,495.24,262.88
1088,10434,25,5,445.19,0.0,330.29,2225.95,1651.45,574.4999999999998
1089,10435,9,5,316.39,0.05,186.02,1502.8525,930.1,572.7524999999997
1090,10436,52,1,308.58,0.0,192.04,308.58,192.04,116.54
1091,10436,1,1,424.38,0.0,227.85,424.38,227.85,196.53
1092,10437,35,2,93.29,0.15,49.36,158.593,98.72,59.87300000000002
1093,10438,26,4,"1059,12",0.0,581.9,4236.48,2327.6,1908.88
1094,10438,102,1,194.13,0.0,101.17,194.13,101.17,92.96
1095,10438,101,2,490.46,0.05,387.01,931.8739999999999,774.02,157.8539999999999
1096,10438,55,1,178.05,0.1,141.13,160.245,141.13,19.11500000000001
1097,10439,80,1,260.95,0.0,146.39,260.95,146.39,114.56
1098,10440,40,2,282.18,0.0,218.29,564.36,436.58,127.78
1099,10441,45,2,840.78,0.0,532.89,1681.56,1065.78,615.78
1100,10442,80,5,260.95,0.0,146.39,1304.75,731.9499999999999,572.8000000000001
1101,10442,92,2,1055.9,0.0,555.19,2111.8,1110.38,1001.42
1102,10443,89,2,628.07,0.0,416.11,1256.14,832.22,423.9200000000001
1103,10443,109,3,356.94,0.0,198.61,1070.82,595.83,474.9899999999999
1104,10443,68,2,825.59,0.0,566.03,1651.18,1132.06,519.1200000000001
1105,10443,88,6,520.9,0.0,388.88,3125.4,2333.28,792.1199999999999
1106,10444,102,2,194.13,0.0,101.17,388.26,202.34,185.92
1107,10445,72,3,433.45,0.0,300.86,1300.35,902.58,397.7699999999999
1108,10445,80,6,260.95,0.0,146.39,1565.7,878.3399999999999,687.3599999999999
1109,10445,51,1,38.48,0.0,23.7,38.48,23.7,14.78
1110,10445,119,1,209.82,0.0,172.06,209.82,172.06,37.75999999999999
1111,10446,68,4,825.59,0.0,566.03,3302.36,2264.12,1038.24
1112,10446,31,4,334.8,0.0,236.26,1339.2,945.04,394.1600000000001
1113,10446,4,2,74.88,0.0,39.56,149.76,79.12,70.63999999999999
1114,10447,114,1,884.36,0.0,583.94,884.36,583.94,300.42
1115,10448,38,1,796.85,0.05,425.58,757.0074999999999,425.58,331.4275
1116,10448,86,1,495.2,0.0,408.15,495.2,408.15,87.05000000000001
1117,10449,78,2,824.28,0.0,591.46,1648.56,1182.92,465.6399999999999
1118,10449,48,2,739.67,0.0,463.73,1479.34,927.46,551.8799999999999
1119,10450,31,4,334.8,0.0,236.26,1339.2,945.04,394.1600000000001
1120,10450,78,2,865.49,0.0,591.46,1730.98,1182.92,548.06
1121,10451,75,4,50.7,0.0,35.63,202.8,142.52,60.28
1122,10451,31,4,318.06,0.05,236.26,1208.628,945.04,263.588
1123,10451,106,6,581.29,0.1,331.5,3138.966,1989.0,1149.966
1124,10452,29,4,78.22,0.0,57.65,312.88,230.6,82.28
1125,10452,7,2,685.35,0.0,500.3,1370.7,1000.6,370.1
1126,10452,87,2,406.37,0.0,309.7,812.74,619.4,193.34
1127,10452,91,2,268.39,0.0,207.93,536.78,415.86,120.92
1128,10453,103,2,441.69,0.0,365.83,883.38,731.66,151.72
1129,10453,92,2,1055.9,0.0,555.19,2111.8,1110.38,1001.42
1130,10454,111,2,655.7,0.0,396.28,1311.4,792.56,518.8400000000001
1131,10454,26,2,1059.12,0.0,581.9,2118.24,1163.8,954.4399999999998
1132,10454,80,2,247.9,0.0,146.39,495.8,292.78,203.02
1133,10455,61,2,883.98,0.0,485.43,1767.96,970.86,797.1
1134,10456,44,1,750.92,0.0,439.12,750.92,439.12,311.8
1135,10457,22,1,49.07,0.0,25.46,49.07,25.46,23.61
1136,10457,67,4,112.2,0.0,76.32,448.8,305.28,143.52
1137,10457,71,1,809.55,0.0,577.66,809.55,577.66,231.89
1138,10458,82,2,590.95,0.0,381.95,1181.9,763.9,418.0000000000001
1139,10459,46,1,134.85,0.0,76.16,134.85,76.16,58.69
1140,10459,44,2,750.92,0.05,439.12,1426.748,878.24,548.5079999999998
1141,10459,28,1,698.95,0.05,360.75,664.0025,360.75,303.2525000000001
1142,10459,6,6,34.08,0.0,17.25,204.48,103.5,100.98
1143,10460,35,6,93.29,0.0,49.36,559.74,296.16,263.58
1144,10460,113,4,227.14,0.0,162.8,908.56,651.2,257.3599999999999
1145,10460,48,3,702.69,0.0,463.73,2108.07,1391.19,716.8800000000001
1146,10461,29,1,78.22,0.15,57.65,66.487,57.65,8.836999999999996
1147,10461,95,3,446.11,0.0,320.14,1338.33,960.42,377.91
1148,10462,14,1,199.51,0.0,123.81,199.51,123.81,75.69999999999999
1149,10462,54,2,449.63,0.1,249.18,809.3340000000001,498.36,310.974
1150,10462,57,1,1030.66,0.0,558.17,1030.66,558.17,472.4900000000001
1151,10462,12,3,267.01,0.0,178.83,801.03,536.49,264.54
1152,10463,90,2,736.69,0.0,562.35,1473.38,1124.7,348.6800000000001
1153,10464,107,2,542.0,0.0,392.92,1084.0,785.84,298.16
1154,10464,57,6,1030.66,0.05,558.17,5874.762000000001,3349.02,2525.742000000001
1155,10465,60,3,874.58,0.0,536.07,2623.74,1608.21,1015.53
